#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         663     1.66427     1.65428 0.000159466
         664     1.66432      1.6543 0.000159941
         665     1.66438     1.65431 0.000160416
         666     1.66443     1.65433 0.000160893
         667     1.66449     1.65434 0.000161371
         668     1.66454     1.65436  0.00016185
         669      1.6646     1.65438 0.000162329
         670     1.66465     1.65439  0.00016281
         671     1.66471     1.65441 0.000163292
         672     1.66477     1.65442 0.000163775
         673     1.66482     1.65444 0.000164259
         674     1.66488     1.65445 0.000164745
         675     1.66494     1.65447 0.000165231
         676     1.66499     1.65448 0.000165718
         677     1.66505      1.6545 0.000166207
         678     1.66511     1.65451 0.000166696
         679     1.66516     1.65453 0.000167187
         680     1.66522     1.65455 0.000167679
         681     1.66528     1.65456 0.000168172
         682     1.66534     1.65458 0.000168665
         683      1.6654     1.65459  0.00016916
         684     1.66545     1.65461 0.000169657
         685     1.66551     1.65463 0.000170154
         686     1.66557     1.65464 0.000170652
         687     1.66563     1.65466 0.000171152
         688     1.66569     1.65467 0.000171652
         689     1.66575     1.65469 0.000172154
         690     1.66581     1.65471 0.000172657
         691     1.66587     1.65472 0.000173161
         692     1.66593     1.65474 0.000173666
         693     1.66599     1.65475 0.000174172
         694     1.66605     1.65477 0.000174679
         695     1.66611     1.65479 0.000175188
         696     1.66617      1.6548 0.000175697
         697     1.66623     1.65482 0.000176208
         698     1.66629     1.65484  0.00017672
         699     1.66635     1.65485 0.000177233
         700     1.66641     1.65487 0.000177747
         701     1.66647     1.65489 0.000178262
         702     1.66653      1.6549 0.000178779
         703     1.66659     1.65492 0.000179296
         704     1.66666     1.65494 0.000179815
         705     1.66672     1.65495 0.000180335
         706     1.66678     1.65497 0.000180856
         707     1.66684     1.65499 0.000181378
         708     1.66691       1.655 0.000181902
         709     1.66697     1.65502 0.000182426
         710     1.66703     1.65504 0.000182952
         711     1.66709     1.65505 0.000183479
         712     1.66716     1.65507 0.000184007
         713     1.66722     1.65509 0.000184537
         714     1.66728      1.6551 0.000185067
         715     1.66735     1.65512 0.000185599
         716     1.66741     1.65514 0.000186132
         717     1.66748     1.65516 0.000186666
         718     1.66754     1.65517 0.000187202
         719     1.66761     1.65519 0.000187738
         720     1.66767     1.65521 0.000188276
         721     1.66774     1.65523 0.000188815
         722      1.6678     1.65524 0.000189355
         723     1.66787     1.65526 0.000189897
         724     1.66793     1.65528 0.000190439
         725       1.668      1.6553 0.000190983
         726     1.66806     1.65531 0.000191528
         727     1.66813     1.65533 0.000192074
         728      1.6682     1.65535 0.000192622
         729     1.66826     1.65537 0.000193171
         730     1.66833     1.65538 0.000193721
         731      1.6684      1.6554 0.000194272
         732     1.66846     1.65542 0.000194825
         733     1.66853     1.65544 0.000195378
         734      1.6686     1.65545 0.000195933
         735     1.66867     1.65547  0.00019649
         736     1.66874     1.65549 0.000197047
         737      1.6688     1.65551 0.000197606
         738     1.66887     1.65553 0.000198166
         739     1.66894     1.65555 0.000198728
         740     1.66901     1.65556  0.00019929
         741     1.66908     1.65558 0.000199854
         742     1.66915      1.6556 0.000200419
         743     1.66922     1.65562 0.000200986
         744     1.66929     1.65564 0.000201554
         745     1.66936     1.65566 0.000202123
         746     1.66943     1.65567 0.000202693
         747      1.6695     1.65569 0.000203265
         748     1.66957     1.65571 0.000203838
         749     1.66964     1.65573 0.000204412
         750     1.66971     1.65575 0.000204987
         751     1.66978     1.65577 0.000205564
         752     1.66985     1.65579 0.000206142
         753     1.66992      1.6558 0.000206722
         754     1.66999     1.65582 0.000207303
         755     1.67007     1.65584 0.000207885
         756     1.67014     1.65586 0.000208468
         757     1.67021     1.65588 0.000209053
         758     1.67028      1.6559 0.000209639
         759     1.67036     1.65592 0.000210227
         760     1.67043     1.65594 0.000210816
         761      1.6705     1.65596 0.000211406
         762     1.67058     1.65598 0.000211997
         763     1.67065     1.65599  0.00021259
         764     1.67072     1.65601 0.000213184
         765      1.6708     1.65603  0.00021378
         766     1.67087     1.65605 0.000214377
         767     1.67095     1.65607 0.000214975
         768     1.67102     1.65609 0.000215575
         769      1.6711     1.65611 0.000216176
         770     1.67117     1.65613 0.000216778
         771     1.67125     1.65615 0.000217382
         772     1.67132     1.65617 0.000217988
         773      1.6714     1.65619 0.000218594
         774     1.67148     1.65621 0.000219202
         775     1.67155     1.65623 0.000219812
         776     1.67163     1.65625 0.000220422
         777     1.67171     1.65627 0.000221035
         778     1.67178     1.65629 0.000221648
         779     1.67186     1.65631 0.000222263
         780     1.67194     1.65633  0.00022288
         781     1.67202     1.65635 0.000223497
         782     1.67209     1.65637 0.000224117
         783     1.67217     1.65639 0.000224737
         784     1.67225     1.65641  0.00022536
         785     1.67233     1.65643 0.000225983
         786     1.67241     1.65645 0.000226608
         787     1.67249     1.65647 0.000227235
         788     1.67257     1.65649 0.000227862
         789     1.67265     1.65651 0.000228492
         790     1.67273     1.65653 0.000229123
         791     1.67281     1.65655 0.000229755
         792     1.67289     1.65657 0.000230389
         793     1.67297     1.65659 0.000231024
         794     1.67305     1.65661  0.00023166
         795     1.67313     1.65663 0.000232299
         796     1.67321     1.65666 0.000232938
         797     1.67329     1.65668 0.000233579
         798     1.67337      1.6567 0.000234222
         799     1.67346     1.65672 0.000234866
         800     1.67354     1.65674 0.000235512
         801     1.67362     1.65676 0.000236159
         802      1.6737     1.65678 0.000236807
         803     1.67379      1.6568 0.000237457
         804     1.67387     1.65682 0.000238109
         805     1.67395     1.65685 0.000238762
         806     1.67404     1.65687 0.000239417
         807     1.67412     1.65689 0.000240073
         808     1.67421     1.65691  0.00024073
         809     1.67429     1.65693  0.00024139
         810     1.67438     1.65695  0.00024205
         811     1.67446     1.65697 0.000242713
         812     1.67455       1.657 0.000243377
         813     1.67463     1.65702 0.000244042
         814     1.67472     1.65704 0.000244709
         815      1.6748     1.65706 0.000245378
         816     1.67489     1.65708 0.000246048
         817     1.67498      1.6571 0.000246719
         818     1.67506     1.65713 0.000247392
         819     1.67515     1.65715 0.000248067
         820     1.67524     1.65717 0.000248744
         821     1.67533     1.65719 0.000249422
         822     1.67541     1.65722 0.000250101
         823      1.6755     1.65724 0.000250782
         824     1.67559     1.65726 0.000251465
         825     1.67568     1.65728  0.00025215
         826     1.67577      1.6573 0.000252836
         827     1.67586     1.65733 0.000253523
         828     1.67595     1.65735 0.000254212
         829     1.67604     1.65737 0.000254903
         830     1.67613     1.65739 0.000255596
         831     1.67622     1.65742  0.00025629
         832     1.67631     1.65744 0.000256986
         833      1.6764     1.65746 0.000257683
         834     1.67649     1.65749 0.000258382
         835     1.67658     1.65751 0.000259083
         836     1.67667     1.65753 0.000259785
         837     1.67677     1.65755 0.000260489
         838     1.67686     1.65758 0.000261195
         839     1.67695      1.6576 0.000261903
         840     1.67704     1.65762 0.000262612
         841     1.67714     1.65765 0.000263322
         842     1.67723     1.65767 0.000264035
         843     1.67732     1.65769 0.000264749
         844     1.67742     1.65772 0.000265465
         845     1.67751     1.65774 0.000266183
         846     1.67761     1.65776 0.000266902
         847      1.6777     1.65779 0.000267623
         848      1.6778     1.65781 0.000268346
         849     1.67789     1.65783  0.00026907
         850     1.67799     1.65786 0.000269796
         851     1.67809     1.65788 0.000270524
         852     1.67818     1.65791 0.000271254
         853     1.67828     1.65793 0.000271985
         854     1.67838     1.65795 0.000272719
         855     1.67847     1.65798 0.000273454
         856     1.67857       1.658  0.00027419
         857     1.67867     1.65803 0.000274929
         858     1.67877     1.65805 0.000275669
         859     1.67887     1.65807 0.000276411
         860     1.67896      1.6581 0.000277155
         861     1.67906     1.65812 0.000277901
         862     1.67916     1.65815 0.000278649
         863     1.67926     1.65817 0.000279398
         864     1.67936      1.6582 0.000280149
         865     1.67946     1.65822 0.000280902
         866     1.67956     1.65825 0.000281657
         867     1.67967     1.65827 0.000282413
         868     1.67977     1.65829 0.000283172
         869     1.67987     1.65832 0.000283932
         870     1.67997     1.65834 0.000284695
         871     1.68007     1.65837 0.000285459
         872     1.68018     1.65839 0.000286225
         873     1.68028     1.65842 0.000286992
         874     1.68038     1.65844 0.000287762
         875     1.68049     1.65847 0.000288534
         876     1.68059     1.65849 0.000289307
         877     1.68069     1.65852 0.000290082
         878      1.6808     1.65855  0.00029086
         879      1.6809     1.65857 0.000291639
         880     1.68101      1.6586  0.00029242
         881     1.68112     1.65862 0.000293203
         882     1.68122     1.65865 0.000293988
         883     1.68133     1.65867 0.000294775
         884     1.68143      1.6587 0.000295564
         885     1.68154     1.65873 0.000296355
         886     1.68165     1.65875 0.000297148
         887     1.68176     1.65878 0.000297943
         888     1.68186      1.6588 0.000298739
         889     1.68197     1.65883 0.000299538
         890     1.68208     1.65886 0.000300339
         891     1.68219     1.65888 0.000301142
         892      1.6823     1.65891 0.000301946
         893     1.68241     1.65893 0.000302753
         894     1.68252     1.65896 0.000303562
         895     1.68263     1.65899 0.000304373
         896     1.68274     1.65901 0.000305186
         897     1.68285     1.65904    0.000306
         898     1.68297     1.65907 0.000306817
         899     1.68308     1.65909 0.000307636
         900     1.68319     1.65912 0.000308457
         901      1.6833     1.65915 0.000309281
         902     1.68342     1.65917 0.000310106
         903     1.68353      1.6592 0.000310933
         904     1.68364     1.65923 0.000311763
         905     1.68376     1.65925 0.000312594
         906     1.68387     1.65928 0.000313428
         907     1.68399     1.65931 0.000314264
         908      1.6841     1.65934 0.000315101
         909     1.68422     1.65936 0.000315942
         910     1.68433     1.65939 0.000316784
         911     1.68445     1.65942 0.000317628
         912     1.68457     1.65945 0.000318475
         913     1.68468     1.65947 0.000319323
         914      1.6848      1.6595 0.000320174
         915     1.68492     1.65953 0.000321027
         916     1.68504     1.65956 0.000321882
         917     1.68516     1.65959  0.00032274
         918     1.68528     1.65961 0.000323599
         919      1.6854     1.65964 0.000324461
